epoch,train_loss,val_loss,val_macro_f1
1,0.8074665205508004,0.39710092544555664,0.8211345277017345
2,0.5840294742268084,0.38179847598075867,0.8252562742965001
3,0.5571572259825028,0.3648228347301483,0.8313252618097787
4,0.5394368122988541,0.364560067653656,0.8275146840486538
5,0.5310490408930324,0.36789271235466003,0.8327377313604264
6,0.5208017374897869,0.35759153962135315,0.8309560984981178
7,0.5122847623607759,0.35727161169052124,0.8292226639356157
8,0.5071592200487378,0.35484635829925537,0.8317768177820668
9,0.5034736822887841,0.35123127698898315,0.83490598563913
10,0.49826437689870395,0.3491688668727875,0.8362579984859947
11,0.4938890388712292,0.345066100358963,0.8291383848138771
12,0.49128640344914476,0.34702539443969727,0.8332985025181766
13,0.48874533191730923,0.34974563121795654,0.8338366935072304
14,0.48604320431678416,0.34980857372283936,0.8314764843559643
15,0.48203264565439924,0.34771549701690674,0.834447073171524
16,0.47991359211783047,0.34590843319892883,0.8363925528813089
17,0.47786112671726677,0.34462830424308777,0.8356423566261447
18,0.4753354350422007,0.33866944909095764,0.8345861642600366
19,0.47477066278699737,0.34548771381378174,0.8337604398949399
20,0.47276015133431076,0.34521952271461487,0.8347215496781386
21,0.47125714835749205,0.3452472984790802,0.8325231662616953
22,0.46765349127317524,0.3387901484966278,0.8339159541252619
23,0.4651797423901317,0.33592408895492554,0.8351695864359038
24,0.46580383718804125,0.341272234916687,0.8359612188617123
25,0.46427241605379976,0.33754613995552063,0.833582756350617
26,0.46351935053267596,0.3403415083885193,0.8370325844104085
27,0.4640750897256808,0.33689796924591064,0.8343834170967114
28,0.46055816318481546,0.33986806869506836,0.8296891859749735
29,0.45841256015446863,0.3387349247932434,0.8362740166057245
30,0.4581171795218496,0.3400953710079193,0.8340360250793256
31,0.456151088108485,0.3397604525089264,0.8350985506787928
32,0.457335520069768,0.33496949076652527,0.8356196388287467
33,0.4546950649202632,0.3371194303035736,0.8320165135312365
34,0.4565965673670292,0.3404744565486908,0.8311728746083874
35,0.45550119263441413,0.34236523509025574,0.8338568962682046
36,0.45386740913130225,0.34228548407554626,0.8310284682505363
37,0.45323328617410613,0.3508835732936859,0.835668945856992
38,0.45033784330482196,0.34326112270355225,0.8368520969134987
39,0.4514851580667547,0.3355982303619385,0.8342320777997791
40,0.450203045218268,0.3455947935581207,0.8379976508199364
41,0.4492980297492434,0.3418518006801605,0.8361283008704482
42,0.44680284907663753,0.3420381247997284,0.8375457553238677
43,0.45014677271238007,0.3370315432548523,0.8344920021676767
44,0.4464087055982932,0.34324508905410767,0.8363416696047042
45,0.44803819621767055,0.3454079031944275,0.834406296951291
46,0.4464486537298953,0.33940204977989197,0.8361333355501824
47,0.4458801686272458,0.33952465653419495,0.8380108465336071
48,0.44500575184451824,0.34397563338279724,0.8360061933086385
49,0.4459821728199788,0.3441724479198456,0.8316688626825419
50,0.44665159124326087,0.3378734290599823,0.8351344697995959
51,0.44400491044521617,0.35090941190719604,0.8326363246397399
52,0.44555929553094353,0.3459588885307312,0.8373219370142805
53,0.4428956691274049,0.34014448523521423,0.8381478556329397
54,0.4389175386279875,0.34645313024520874,0.8354075139665438
55,0.442017746835381,0.34997114539146423,0.8311643750587645
56,0.44239452798838486,0.34056177735328674,0.8397082733408167
