epoch,train_loss,val_loss,val_macro_f1
1,0.7959561974340664,0.39643463492393494,0.825719482588396
2,0.5778994781970124,0.38055986166000366,0.8272913585933158
3,0.5527246754067785,0.363133043050766,0.8325435944007751
4,0.538287457208197,0.3636404275894165,0.8280188094543259
5,0.529894815524011,0.3612350523471832,0.8234407685253365
6,0.5178332184110401,0.3587583005428314,0.8336967554693633
7,0.5138255319897526,0.3506866693496704,0.8354495767199259
8,0.5067653934946483,0.35891014337539673,0.8276817300295765
9,0.501374537422728,0.35058003664016724,0.8333937168306706
10,0.4978161819547098,0.3478530943393707,0.830028082695849
11,0.49279622071220264,0.35029906034469604,0.8332492121792158
12,0.49067686915953035,0.35326120257377625,0.8323477823253576
13,0.4899458812529462,0.34585514664649963,0.8333983503453697
14,0.48609230172931756,0.3572731018066406,0.8235741048190957
15,0.48185745883466463,0.34257736802101135,0.8324552760235571
16,0.47874295663810834,0.3499385118484497,0.8313713839179225
17,0.4790561378692843,0.34563541412353516,0.8297716531060984
18,0.47511633354451777,0.34530556201934814,0.831221837508637
19,0.47273200851104236,0.346508651971817,0.833892232765619
20,0.4715354968293595,0.34334614872932434,0.8320315802606417
21,0.4717880141178264,0.3508126437664032,0.829916298066688
22,0.4687925340838507,0.3507603108882904,0.8317017613371338
23,0.4692308688346039,0.34196850657463074,0.8347134035498739
24,0.4676226830948155,0.34379813075065613,0.8320411800404476
25,0.46593261116822127,0.3655049502849579,0.827452417390756
26,0.462634678354629,0.3426376283168793,0.8349555273411682
27,0.4633180778693902,0.34277552366256714,0.8350919520806153
28,0.46193088377309577,0.3465343713760376,0.8321117746903067
29,0.46058147811730155,0.3502039611339569,0.8317408943347097
30,0.46139315990062474,0.3459922969341278,0.833394949812768
31,0.46040051768948537,0.3402522802352905,0.8308334516846695
32,0.457941312129716,0.3478582799434662,0.8298886712081054
33,0.45822202023632735,0.33873116970062256,0.825442250649939
34,0.45706067843158643,0.3462107181549072,0.8367220494622606
35,0.45656918070604263,0.34694138169288635,0.8315523137556724
36,0.4541852818909917,0.33611273765563965,0.8351264349130858
37,0.45570726284145124,0.3352985382080078,0.8366634766279057
38,0.4515488915596651,0.34872040152549744,0.8324428670925744
39,0.4538311824307563,0.34116271138191223,0.8344906351627657
40,0.451299941264918,0.342770516872406,0.8320513556612704
41,0.4492926415242455,0.3434149920940399,0.8370176600880319
42,0.450337961207523,0.33914434909820557,0.8312443017337197
43,0.4521600035566709,0.34698861837387085,0.8334371369422994
44,0.4482994014260419,0.3453979790210724,0.8341521347814664
45,0.4492805814845575,0.3410826027393341,0.833714827768428
46,0.44787264834337803,0.34576520323753357,0.837251770989221
47,0.44626280559660103,0.3426695168018341,0.8233189422615181
48,0.44546253386969037,0.34030628204345703,0.8338238617848243
49,0.4487708610042052,0.3461092710494995,0.8351512015125352
50,0.44549187650077876,0.3494102358818054,0.8339710391834075
51,0.44318123020275335,0.3333039879798889,0.8344782693831433
52,0.44405259528605545,0.3461368978023529,0.8284264966748244
53,0.44554736668413336,0.3421982228755951,0.8323858192146882
54,0.44229521723705556,0.3362680673599243,0.839975117988422
55,0.44620221158663814,0.34211817383766174,0.8372153040917303
56,0.44308056144671065,0.3328837454319,0.8369523147813039
57,0.4416426612141454,0.3452017307281494,0.8316309629730364
58,0.44356685634753623,0.33747702836990356,0.8342398915900638
59,0.4424551787868849,0.34264448285102844,0.8363217962850487
60,0.44040281911318396,0.33437108993530273,0.8315479756021436
61,0.44239425905544605,0.3420999050140381,0.8315695990360951
62,0.4395627281298676,0.337309330701828,0.8337013521740928
63,0.4406735668785041,0.34485265612602234,0.8352883909649191
64,0.4389160682602234,0.3470330238342285,0.8346128250910121
65,0.4378146453721736,0.3369350731372833,0.8392383017258185
66,0.4401392559896389,0.3426610827445984,0.8351625470913857
67,0.4369609880270802,0.3428358733654022,0.8343086390647267
68,0.4372046062302923,0.3427569270133972,0.8321717196637183
69,0.4397946156106561,0.33421722054481506,0.8351843534335306
70,0.4398894283936992,0.3411598801612854,0.8376974559844731
71,0.43628598192290385,0.3425559103488922,0.8399348815727988
72,0.4372710215299164,0.3491114377975464,0.8317372478844723
73,0.43731410383266756,0.3437052071094513,0.8372388820986344
74,0.43532462105316977,0.3402748107910156,0.8316598298207071
75,0.4374292252233501,0.3449326157569885,0.8358371591235658
76,0.43700771553373124,0.3402794897556305,0.8337865358142486
77,0.43318551262210253,0.3467477858066559,0.8358876282385553
78,0.4341254791091554,0.3427482545375824,0.8345208541872638
79,0.4341068009459521,0.34217146039009094,0.8353665473524169
80,0.43371700733568974,0.3408513069152832,0.8387057298996846
81,0.43480463622362864,0.34813347458839417,0.8365849617855028
82,0.43269983110939386,0.3450279235839844,0.8345665326372832
83,0.43247600682119847,0.3416596055030823,0.8299885537494894
84,0.4331545933587992,0.34400057792663574,0.832059899305973
85,0.4347186219398871,0.3425076901912689,0.8351702910171178
86,0.4316557478646967,0.33616578578948975,0.835461032815302
87,0.43163688517701965,0.34775155782699585,0.836407726267754
88,0.43287659662981187,0.3457621932029724,0.8349280573407896
89,0.4307923214261983,0.3428599536418915,0.8369458723280108
90,0.43158947717273355,0.34118300676345825,0.8375957599115388
91,0.42979751877097755,0.3489074110984802,0.8368993765466648
